"FBGN","Symbol","Genotype","Mean_expression","Norm_expression"
"FBgn0086370","sra","UAS-tkv",38.5127723221612,5.30424716811053
"FBgn0086370","sra","bam RNAi",44.6939299748596,5.51393062391689
"FBgn0086370","sra","bam RNAi; HS-bam",91.4256356097696,6.53022115472709
"FBgn0086370","sra","Young WT",42.4303577015668,5.4406319300681
"FBgn0086384","Mer","UAS-tkv",30.6212894187949,4.98282429244364
"FBgn0086384","Mer","bam RNAi",29.0987751970137,4.91163287578774
"FBgn0086384","Mer","bam RNAi; HS-bam",28.7942140880746,4.89696028742395
"FBgn0086384","Mer","Young WT",28.4024704304414,4.87786547199027
"FBgn0086908","egg","UAS-tkv",51.4280705845118,5.71226754882145
"FBgn0086908","egg","bam RNAi",55.4221527352705,5.81818980656147
"FBgn0086908","egg","bam RNAi; HS-bam",32.9171769539799,5.08394418919929
"FBgn0086908","egg","Young WT",30.0145120025726,4.95487151990964
"FBgn0087021","Spc25","UAS-tkv",49.1168417529829,5.6472235971195
"FBgn0087021","Spc25","bam RNAi",57.4202870504105,5.86839754181149
"FBgn0087021","Spc25","bam RNAi; HS-bam",43.4468142570524,5.47400811191181
"FBgn0087021","Spc25","Young WT",45.6565985594803,5.5440092281794
"FBgn0260012","pds5","UAS-tkv",37.0942214826018,5.25150026660452
"FBgn0260012","pds5","bam RNAi",41.7103937755819,5.41651529409571
"FBgn0260012","pds5","bam RNAi; HS-bam",41.4160215150767,5.4065374019971
"FBgn0260012","pds5","Young WT",38.9307313863573,5.31942759204758
"FBgn0260399","gwl","UAS-tkv",59.424663838899,5.91706563674165
"FBgn0260399","gwl","bam RNAi",24.7177068106159,4.68469010145494
"FBgn0260399","gwl","bam RNAi; HS-bam",61.6625189661885,5.96953086055841
"FBgn0260399","gwl","Young WT",141.389821296496,7.15370220904305
"FBgn0260634","eIF4G2","UAS-tkv",20.0096055915398,4.39297717377264
"FBgn0260634","eIF4G2","bam RNAi",44.7550849310852,5.51586017920658
"FBgn0260634","eIF4G2","bam RNAi; HS-bam",55.6332827181488,5.82357825218827
"FBgn0260634","eIF4G2","Young WT",16.9970825259036,4.16969114774503
"FBgn0260639","gammaTub23C","UAS-tkv",80.5912811808484,6.35034308937334
"FBgn0260639","gammaTub23C","bam RNAi",81.6892332877436,6.36962758760202
"FBgn0260639","gammaTub23C","bam RNAi; HS-bam",37.3850507358017,5.26247264988287
"FBgn0260639","gammaTub23C","Young WT",23.8476511301083,4.63503757391404
"FBgn0260779","GatA","UAS-tkv",31.0002425093121,5.00001093330176
"FBgn0260779","GatA","bam RNAi",29.7891606292389,4.94435063221031
"FBgn0260779","GatA","bam RNAi; HS-bam",13.5200347083071,3.85997299680523
"FBgn0260779","GatA","Young WT",34.507174155078,5.15003864266729
"FBgn0260780","wisp","UAS-tkv",30.8364844394948,4.99260912920708
"FBgn0260780","wisp","bam RNAi",3.2808109183147,2.09788411368618
"FBgn0260780","wisp","bam RNAi; HS-bam",53.1159597041278,5.7579822266555
"FBgn0260780","wisp","Young WT",150.299724112099,7.24126554664551
"FBgn0260932","cuff","UAS-tkv",32.2651908496994,5.05594140568918
"FBgn0260932","cuff","bam RNAi",39.4072653988746,5.33654281391735
"FBgn0260932","cuff","bam RNAi; HS-bam",16.8131315296532,4.15486925788286
"FBgn0260932","cuff","Young WT",11.8926951338803,3.68848197610811
"FBgn0260942","bond","UAS-tkv",45.5322636055692,5.54015946494183
"FBgn0260942","bond","bam RNAi",50.7702889066138,5.69405246413847
"FBgn0260942","bond","bam RNAi; HS-bam",29.946408945428,4.95170010215554
"FBgn0260942","bond","Young WT",38.7682301559807,5.31354445280605
"FBgn0260985","RfC4","UAS-tkv",191.768092565538,7.59072246277945
"FBgn0260985","RfC4","bam RNAi",164.899629261452,7.37416685205848
"FBgn0260985","RfC4","bam RNAi; HS-bam",100.875094095372,6.67065758164226
"FBgn0260985","RfC4","Young WT",158.509700655045,7.31750035458844
"FBgn0260986","mei-38","UAS-tkv",44.2919289211036,5.50118207798594
"FBgn0260986","mei-38","bam RNAi",36.8371725859512,5.24173238101103
"FBgn0260986","mei-38","bam RNAi; HS-bam",32.8506204069012,5.08111037033482
"FBgn0260986","mei-38","Young WT",40.0713290016045,5.36005972623167
"FBgn0260991","Incenp","UAS-tkv",102.384783793731,6.69188005472426
"FBgn0260991","Incenp","bam RNAi",85.2617519581711,6.43064911209238
"FBgn0260991","Incenp","bam RNAi; HS-bam",60.1594398410369,5.93450328801088
"FBgn0260991","Incenp","Young WT",74.324599651122,6.23504919482956
"FBgn0261239","Hr39","UAS-tkv",12.0130873756122,3.70189137923878
"FBgn0261239","Hr39","bam RNAi",13.375715747082,3.84556188253111
"FBgn0261239","Hr39","bam RNAi; HS-bam",14.9771560042692,3.99793872069442
"FBgn0261239","Hr39","Young WT",15.0093421305945,4.00084211951671
"FBgn0261266","zuc","UAS-tkv",36.2953373743042,5.22092337235348
"FBgn0261266","zuc","bam RNAi",40.0607019421271,5.35968638574765
"FBgn0261266","zuc","bam RNAi; HS-bam",36.6052105632335,5.23286066989983
"FBgn0261266","zuc","Young WT",36.4856248789764,5.22826554671398
"FBgn0261278","grp","UAS-tkv",124.185857554652,6.96792777769846
"FBgn0261278","grp","bam RNAi",79.4261958186199,6.32959357666705
"FBgn0261278","grp","bam RNAi; HS-bam",85.2308330125194,6.43013191177276
"FBgn0261278","grp","Young WT",177.086649388303,7.47643555583113
"FBgn0261385","scra","UAS-tkv",54.1760494763477,5.78597026044206
"FBgn0261385","scra","bam RNAi",57.3361289158271,5.86631774956306
"FBgn0261385","scra","bam RNAi; HS-bam",39.5471391230286,5.3415282209545
"FBgn0261385","scra","Young WT",41.6823690519143,5.41556834894555
"FBgn0261618","larp","UAS-tkv",39.878855475484,5.35328289921186
"FBgn0261618","larp","bam RNAi",62.7623397447585,5.99463266455808
"FBgn0261618","larp","bam RNAi; HS-bam",85.8032608848849,6.43967733541526
"FBgn0261618","larp","Young WT",90.6832519731304,6.51858631178216
"FBgn0261787","brun","UAS-tkv",22.2068622132401,4.53647956477261
"FBgn0261787","brun","bam RNAi",22.9487470121553,4.58187827165727
"FBgn0261787","brun","bam RNAi; HS-bam",30.3154985002938,4.96880493976259
"FBgn0261787","brun","Young WT",37.9478386099119,5.28347136378324
"FBgn0261954","east","UAS-tkv",17.6314659847689,4.21966928960425
"FBgn0261954","east","bam RNAi",27.8105047291723,4.8485230300778
"FBgn0261954","east","bam RNAi; HS-bam",39.4685286919854,5.33872849300856
"FBgn0261954","east","Young WT",28.1224973296942,4.86406217057103
"FBgn0262598","mtsh","UAS-tkv",17.4206126376727,4.2032491386529
"FBgn0262598","mtsh","bam RNAi",20.1663530455127,4.40370080984461
"FBgn0262598","mtsh","bam RNAi; HS-bam",11.8007919337582,3.67816116164103
"FBgn0262598","mtsh","Young WT",0.167769593912903,0.223755652206247
"FBgn0262733","Src64B","UAS-tkv",55.9185493538092,5.83082698818649
"FBgn0262733","Src64B","bam RNAi",77.617800136726,6.29678409008871
"FBgn0262733","Src64B","bam RNAi; HS-bam",99.9614152800982,6.65766022909122
"FBgn0262733","Src64B","Young WT",51.8321458271419,5.7233441023795
"FBgn0263391","hts","UAS-tkv",39.1778356351994,5.32832794361592
"FBgn0263391","hts","bam RNAi",59.4293300640189,5.91717704290418
"FBgn0263391","hts","bam RNAi; HS-bam",92.7941840098161,6.55142656176089
"FBgn0263391","hts","Young WT",39.1050468201106,5.32571189177216
"FBgn0263855","BubR1","UAS-tkv",33.0850408038762,5.09106680501032
"FBgn0263855","BubR1","bam RNAi",38.7670158437426,5.31350039982747
"FBgn0263855","BubR1","bam RNAi; HS-bam",38.0311622127163,5.28655451676129
"FBgn0263855","BubR1","Young WT",27.7940122154473,4.8476969258181
"FBgn0264270","Sxl","UAS-tkv",45.7162388838892,5.54585222265871
"FBgn0264270","Sxl","bam RNAi",83.2264791922403,6.39620195518388
"FBgn0264270","Sxl","bam RNAi; HS-bam",126.731245335965,6.99696766687033
"FBgn0264270","Sxl","Young WT",45.9251754535602,5.55229023420047
"FBgn0264291","Det","UAS-tkv",60.8080875194447,5.94972372040863
"FBgn0264291","Det","bam RNAi",62.2160581938209,5.98221917439547
"FBgn0264291","Det","bam RNAi; HS-bam",89.3654714868872,6.49769972117412
"FBgn0264291","Det","Young WT",58.2021442644073,5.88757752519435
"FBgn0264307","orb2","UAS-tkv",1.34792920665984,1.23138890983617
"FBgn0264307","orb2","bam RNAi",1.46512516579334,1.30166090075529
"FBgn0264307","orb2","bam RNAi; HS-bam",2.56225180100507,1.83278949825365
"FBgn0264307","orb2","Young WT",2.70606340141462,1.8898875624564
"FBgn0264694","mgr","UAS-tkv",190.440583630342,7.58075289000508
"FBgn0264694","mgr","bam RNAi",172.249337166521,7.43670602255048
"FBgn0264694","mgr","bam RNAi; HS-bam",113.372809445595,6.83760030185127
"FBgn0264694","mgr","Young WT",224.805659333152,7.81893783438678
"FBgn0265089","eIF4E3","UAS-tkv",36.6555874104107,5.23479204560696
"FBgn0265089","eIF4E3","bam RNAi",51.6840937641364,5.71929554799413
"FBgn0265089","eIF4E3","bam RNAi; HS-bam",1.98294157384353,1.57673572023039
"FBgn0265089","eIF4E3","Young WT",0.270354176688556,0.345230778663658
"FBgn0265297","pAbp","UAS-tkv",708.908927102389,9.47149014559585
"FBgn0265297","pAbp","bam RNAi",1100.72937153984,10.1055541689282
"FBgn0265297","pAbp","bam RNAi; HS-bam",2287.46188775598,11.1601625500316
"FBgn0265297","pAbp","Young WT",1257.35451497015,10.2973227131881
"FBgn0265998","Doa","UAS-tkv",17.4976845287423,4.20927278573874
"FBgn0265998","Doa","bam RNAi",17.9386474806905,4.24326139810259
"FBgn0265998","Doa","bam RNAi; HS-bam",26.6849512977215,4.79103007882548
"FBgn0265998","Doa","Young WT",13.8066839282055,3.88817666893687
"FBgn0266124","ghi","UAS-tkv",153.395421633874,7.27048616204369
"FBgn0266124","ghi","bam RNAi",159.165618344519,7.32342067730058
"FBgn0266124","ghi","bam RNAi; HS-bam",107.843101863777,6.7661061666874
"FBgn0266124","ghi","Young WT",92.4290641038213,6.54579951115892
"FBgn0266668","Exo84","UAS-tkv",24.9273041213567,4.69640029980801
"FBgn0266668","Exo84","bam RNAi",29.1723008574717,4.91515281156075
"FBgn0266668","Exo84","bam RNAi; HS-bam",26.6250603287057,4.78790571000969
"FBgn0266668","Exo84","Young WT",17.6710067342477,4.22272781416809
"FBgn0266672","Sec8","UAS-tkv",44.7930451936023,5.51705660092592
"FBgn0266672","Sec8","bam RNAi",40.7238795984915,5.38280140464534
"FBgn0266672","Sec8","bam RNAi; HS-bam",40.7128295427917,5.38241927402641
"FBgn0266672","Sec8","Young WT",35.9692429498253,5.20825359543942
"FBgn0266916","Cenp-C","UAS-tkv",22.4560876523418,4.5518904946451
"FBgn0266916","Cenp-C","bam RNAi",27.8720053564543,4.85159941088994
"FBgn0266916","Cenp-C","bam RNAi; HS-bam",51.0213025083199,5.70103061678974
"FBgn0266916","Cenp-C","Young WT",32.3579459615253,5.05995855146507
"FBgn0267033","mamo","UAS-tkv",8.22915716429482,3.20619890243087
"FBgn0267033","mamo","bam RNAi",18.9286091010986,4.31676911700755
"FBgn0267033","mamo","bam RNAi; HS-bam",46.0509821515546,5.55615293325857
"FBgn0267033","mamo","Young WT",6.15021155076789,2.83798592702791
"FBgn0267351","Topors","UAS-tkv",16.9845191684719,4.16868368318833
"FBgn0267351","Topors","bam RNAi",17.1891502000338,4.18500623651139
"FBgn0267351","Topors","bam RNAi; HS-bam",19.8687672039839,4.38327347251829
"FBgn0267351","Topors","Young WT",24.0426892775998,4.64631759322528
"FBgn0267378","sau","UAS-tkv",95.3050924464005,6.58954018218684
"FBgn0267378","sau","bam RNAi",155.305008632024,7.28822019852054
"FBgn0267378","sau","bam RNAi; HS-bam",212.251662050594,7.73641317550495
"FBgn0267378","sau","Young WT",117.578563320931,6.88969941225663
"FBgn0267398","Yeti","UAS-tkv",160.863711106487,7.3386357679107
"FBgn0267398","Yeti","bam RNAi",210.774215263528,7.72638313332605
"FBgn0267398","Yeti","bam RNAi; HS-bam",172.523754932549,7.43898936714579
"FBgn0267398","Yeti","Young WT",218.642414227954,7.7790128638255
"FBgn0267967","corolla","UAS-tkv",35.8449790468449,5.20339612810856
"FBgn0267967","corolla","bam RNAi",66.4549541634634,6.07585249928535
"FBgn0267967","corolla","bam RNAi; HS-bam",71.2330587257923,6.17458735781939
"FBgn0267967","corolla","Young WT",8.18134154324088,3.1987049702376
"FBgn0267975","vib","UAS-tkv",46.8324088699349,5.57991654306292
"FBgn0267975","vib","bam RNAi",54.614090422531,5.79737854631296
"FBgn0267975","vib","bam RNAi; HS-bam",68.0250271545397,6.10904764525901
"FBgn0267975","vib","Young WT",62.6323157319964,5.99168772055171
"FBgn0283440","solo","UAS-tkv",5.17172504346253,2.62567378983004
"FBgn0283440","solo","bam RNAi",10.7379348397746,3.55310669937482
"FBgn0283440","solo","bam RNAi; HS-bam",26.0205262328889,4.75598386674512
"FBgn0283440","solo","Young WT",5.08202332839839,2.60455135002542
"FBgn0283442","vas","UAS-tkv",244.997767964356,7.9425014152524
"FBgn0283442","vas","bam RNAi",326.885250899264,8.35704719692485
"FBgn0283442","vas","bam RNAi; HS-bam",124.23417545937,6.96848450633992
"FBgn0283442","vas","Young WT",235.164594842932,7.88364888578357
"FBgn0283545","vilya","UAS-tkv",25.8754194598055,4.74821536671909
"FBgn0283545","vilya","bam RNAi",21.531635277859,4.49388011869788
"FBgn0283545","vilya","bam RNAi; HS-bam",16.1221434040093,4.09779140905494
"FBgn0283545","vilya","Young WT",6.37430904705424,2.88250787904493
"FBgn0283649","elgi","UAS-tkv",42.7986734955031,5.45281527132479
"FBgn0283649","elgi","bam RNAi",50.5247836239748,5.68719463613129
"FBgn0283649","elgi","bam RNAi; HS-bam",42.2597222409662,5.43495249706042
"FBgn0283649","elgi","Young WT",50.7289382627345,5.69289967539467
"FBgn0284220","Top2","UAS-tkv",125.950244242879,6.98811936040135
"FBgn0284220","Top2","bam RNAi",151.711365887535,7.25466363173501
"FBgn0284220","Top2","bam RNAi; HS-bam",165.838084201489,7.38230484077022
"FBgn0284220","Top2","Young WT",157.396408317065,7.3073958120489
"FBgn0285937","Rab1","UAS-tkv",308.163390844289,8.27222568441158
"FBgn0285937","Rab1","bam RNAi",381.048503925406,8.57761200062854
"FBgn0285937","Rab1","bam RNAi; HS-bam",370.817291154324,8.5384500533149
"FBgn0285937","Rab1","Young WT",222.029362972847,7.8010898507123
